,Unnamed: 0,School,Living_Type,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002
2779,232982,Old Dominion University,Off-campus with family out-of-state(total),35140.0,33736.0,32176.0,30705.0,30195.0,29015.0,28085.0,26105.0,26105.0,24785.0,19737.0,18785.0,18129.0,17139.0,16137.0,15569.0,14979.0,14304.0
2780,233277,Radford University,On-campus in-state(total),24445.0,24088.0,23249.0,22586.0,21969.0,21320.0,20700.0,20088.0,19909.0,18892.0,17874.0,16635.0,16143.0,15150.0,14270.0,13748.0,13100.0,12086.0
2781,233277,Radford University,Off-campus with family in-district(total),18850.0,18710.0,18127.0,17581.0,17209.0,16760.0,16376.0,15990.0,15720.0,8794.0,8004.0,12945.0,13297.0,6546.0,5930.0,5562.0,6840.0,6044.0
2782,233277,Radford University,Off-campus with family in-state(total),18850.0,18710.0,18127.0,17581.0,17209.0,16760.0,16376.0,15990.0,15720.0,8794.0,8004.0,12945.0,13297.0,6546.0,5930.0,5562.0,6840.0,6044.0
2783,233277,Radford University,Off-campus with family out-of-state(total),30932.0,30792.0,30209.0,29662.0,29493.0,29446.0,28541.0,27560.0,26878.0,19528.0,17668.0,21959.0,21631.0,14294.0,13168.0,12562.0,13902.0,12492.0
2792,233921,Virginia Polytechnic Institute and State University,On-campus in-state(total),27283.0,26834.0,26240.0,25762.0,24855.0,25837.0,26165.0,25513.0,23869.0,22459.0,22065.0,22038.0,18213.0,16010.0,14943.0,14567.0,13610.0,12920.0
2793,233921,Virginia Polytechnic Institute and State University,Off-campus with family in-district(total),17941.0,17900.0,17320.0,17042.0,16565.0,17567.0,17995.0,17513.0,16789.0,15459.0,15485.0,15458.0,11913.0,11244.0,10421.0,10279.0,9464.0,8788.0
2794,233921,Virginia Polytechnic Institute and State University,Off-campus with family in-state(total),17941.0,17900.0,17320.0,17042.0,16565.0,17567.0,17995.0,17513.0,16789.0,15459.0,15485.0,15458.0,11913.0,11244.0,10421.0,10279.0,9464.0,8788.0
2795,233921,Virginia Polytechnic Institute and State University,Off-campus with family out-of-state(total),37085.0,36188.0,35104.0,34165.0,33209.0,33598.0,33751.0,32505.0,30760.0,29217.0,28758.0,28085.0,24291.0,23320.0,21880.0,21022.0,19398.0,18404.0
2796,234030,Virginia Commonwealth University,On-campus in-state(total),32722.0,32041.0,31172.0,30334.0,29976.0,29043.0,28297.0,25601.0,24635.0,23412.0,23731.0,21809.0,19298.0,18176.0,17674.0,19920.0,18550.0,17540.0
2797,234030,Virginia Commonwealth University,Off-campus with family in-district(total),21216.0,20535.0,19666.0,19054.0,18696.0,18301.0,17867.0,15597.0,14761.0,13742.0,12771.0,12379.0,11136.0,10216.0,9824.0,13620.0,12610.0,11600.0
2798,234030,Virginia Commonwealth University,Off-campus with family in-state(total),21216.0,20535.0,19666.0,19054.0,18696.0,18301.0,17867.0,15597.0,14761.0,13742.0,12771.0,12379.0,11136.0,10216.0,9824.0,13620.0,12610.0,11600.0
2799,234030,Virginia Commonwealth University,Off-campus with family out-of-state(total),42524.0,41876.0,39698.0,38211.0,37388.0,36362.0,35338.0,29624.0,28193.0,26874.0,26405.0,25324.0,23680.0,22292.0,21790.0,25830.0,24130.0,21930.0
2804,234085,Virginia Military Institute,On-campus in-state(total),32034.0,31494.0,30600.0,29610.0,28352.0,27040.0,25642.0,24643.0,23305.0,22135.0,20657.0,19675.0,18731.0,17978.0,16907.0,15828.0,15150.0,13972.0
2805,234085,Virginia Military Institute,Off-campus with family in-district(total),20118.0,19862.0,19214.0,18492.0,17536.0,16518.0,15404.0,14760.0,13959.0,13103.0,11965.0,11331.0,10823.0,10248.0,9441.0,8704.0,8234.0,7267.0
2806,234085,Virginia Military Institute,Off-campus with family in-state(total),20118.0,19862.0,19214.0,18492.0,17536.0,16518.0,15404.0,14760.0,13959.0,13103.0,11965.0,11331.0,10823.0,10248.0,9441.0,8704.0,8234.0,7267.0
2807,234085,Virginia Military Institute,Off-campus with family out-of-state(total),46962.0,46706.0,44902.0,42801.0,40550.0,38574.0,36392.0,34811.0,32399.0,31095.0,29513.0,28229.0,26667.0,25057.0,23641.0,22166.0,20946.0,19087.0
2840,235097,Eastern Washington University,On-campus in-state(total),23531.0,23011.0,22142.0,21972.0,22436.0,21966.0,21626.0,20995.0,19861.0,18824.0,17845.0,16952.0,15651.0,15774.0,15273.0,13884.0,13502.0,12414.0
2841,235097,Eastern Washington University,Off-campus with family in-district(total),11546.0,11223.0,10889.0,10800.0,12021.0,12167.0,12311.0,12283.0,11590.0,10859.0,10276.0,10013.0,8604.0,8655.0,8421.0,8298.0,7832.0,7263.0
2842,235097,Eastern Washington University,Off-campus with family in-state(total),11546.0,11223.0,10889.0,10800.0,12021.0,12167.0,12311.0,12283.0,11590.0,10859.0,10276.0,10013.0,8604.0,8655.0,8421.0,8298.0,7832.0,7263.0
2843,235097,Eastern Washington University,Off-campus with family out-of-state(total),29077.0,28344.0,27642.0,27192.0,26427.0,25261.0,24281.0,23028.0,21269.0,19577.0,18994.0,18680.0,17469.0,17685.0,17535.0,17772.0,16688.0,15540.0
2920,236939,Washington State University,On-campus in-state(total),27991.0,27484.0,27249.0,26899.0,27825.0,28206.0,27697.0,27302.0,24939.0,23611.0,22297.0,20525.0,19110.0,18228.0,17180.0,16452.0,15748.0,14982.0
2921,236939,Washington State University,Off-campus with family in-district(total),16343.0,16086.0,15893.0,15543.0,16469.0,16930.0,16829.0,16778.0,11735.0,10425.0,9425.0,8501.0,7778.0,7360.0,6892.0,10082.0,6192.0,9100.0
2922,236939,Washington State University,Off-campus with family in-state(total),16343.0,16086.0,15893.0,15543.0,16469.0,16930.0,16829.0,16778.0,11735.0,10425.0,9425.0,8501.0,7778.0,7360.0,6892.0,10082.0,6192.0,9100.0
2923,236939,Washington State University,Off-campus with family out-of-state(total),30921.0,30322.0,30319.0,30175.0,30069.0,30012.0,29911.0,29860.0,23013.0,21467.0,20501.0,19537.0,18092.0,17000.0,15897.0,18500.0,14294.0,16850.0
2960,237525,Marshall University,On-campus in-state(total),22443.0,21969.0,21390.0,20726.0,20094.0,19520.0,18916.0,18282.0,17689.0,17073.0,16668.0,16236.0,14718.0,14182.0,13457.0,13134.0,12298.0,11534.0
2961,237525,Marshall University,Off-campus with family in-district(total),15549.0,15336.0,14896.0,14382.0,14012.0,13724.0,13410.0,13122.0,12530.0,12167.0,12116.0,9624.0,8980.0,8762.0,4732.0,4618.0,7638.0,7309.0
2962,237525,Marshall University,Off-campus with family in-state(total),15549.0,15336.0,14896.0,14382.0,14012.0,13724.0,13410.0,13122.0,12530.0,12167.0,12116.0,9624.0,8980.0,8762.0,4732.0,4618.0,7638.0,7309.0
2963,237525,Marshall University,Off-campus with family out-of-state(total),26403.0,25822.0,24954.0,23610.0,22800.0,22224.0,21640.0,21122.0,20362.0,19778.0,19362.0,16728.0,15884.0,15666.0,11434.0,10928.0,13322.0,12311.0
2992,238032,West Virginia University,On-campus in-state(total),23738.0,23294.0,22472.0,21730.0,20804.0,19162.0,18375.0,17619.0,16874.0,16642.0,16034.0,15422.0,14608.0,14448.0,13772.0,13186.0,12430.0,11797.0
2993,238032,West Virginia University,Off-campus with family in-district(total),12676.0,12376.0,11896.0,11512.0,10932.0,10948.0,10382.0,10031.0,9524.0,8774.0,8876.0,8760.0,5622.0,5376.0,4989.0,4738.0,4288.0,6148.0
2994,238032,West Virginia University,Off-campus with family in-state(total),12676.0,12376.0,11896.0,11512.0,10932.0,10948.0,10382.0,10031.0,9524.0,8774.0,8876.0,8760.0,5622.0,5376.0,4989.0,4738.0,4288.0,6148.0
2995,238032,West Virginia University,Off-campus with family out-of-state(total),29020.0,28470.0,27136.0,26008.0,24732.0,24404.0,23558.0,22809.0,21694.0,20370.0,19974.0,19430.0,15500.0,14740.0,13699.0,12860.0,11508.0,12618.0
3008,240277,University of Wisconsin-Green Bay,On-campus in-state(total),19459.0,19334.0,19334.0,19084.0,19120.0,18050.0,17968.0,17628.0,16487.0,15723.0,15034.0,14428.0,13587.0,13244.0,12661.0,12124.0,12202.0,10503.0
3009,240277,University of Wisconsin-Green Bay,Off-campus with family in-district(total),11319.0,11222.0,11222.0,11244.0,11050.0,11050.0,10968.0,10894.0,9623.0,9133.0,8894.0,8588.0,8117.0,8144.0,7835.0,7428.0,6892.0,6163.0
3010,240277,University of Wisconsin-Green Bay,Off-campus with family in-state(total),11319.0,11222.0,11222.0,11244.0,11050.0,11050.0,10968.0,10894.0,9623.0,9133.0,8894.0,8588.0,8117.0,8144.0,7835.0,7428.0,6892.0,6163.0
3011,240277,University of Wisconsin-Green Bay,Off-campus with family out-of-state(total),19537.0,19072.0,19072.0,18817.0,18623.0,18623.0,18541.0,18467.0,17196.0,16706.0,16467.0,16161.0,15690.0,15619.0,17881.0,17474.0,16959.0,16209.0
3032,240444,University of Wisconsin-Madison,On-campus in-state(total),26553.0,26025.0,25635.0,25230.0,24673.0,24394.0,23931.0,23762.0,22449.0,21258.0,20187.0,18973.0,18154.0,16516.0,15220.0,14253.0,14216.0,12713.0
3033,240444,University of Wisconsin-Madison,Off-campus with family in-district(total),15611.0,14911.0,14793.0,14784.0,14985.0,15048.0,14818.0,14388.0,13495.0,12623.0,11860.0,10964.0,10474.0,10036.0,9210.0,8562.0,7826.0,6963.0
3034,240444,University of Wisconsin-Madison,Off-campus with family in-state(total),15611.0,14911.0,14793.0,14784.0,14985.0,15048.0,14818.0,14388.0,13495.0,12623.0,11860.0,10964.0,10474.0,10036.0,9210.0,8562.0,7826.0,6963.0
3035,240444,University of Wisconsin-Madison,Off-campus with family out-of-state(total),42671.0,41161.0,39043.0,37034.0,34235.0,31298.0,31068.0,30638.0,29245.0,27873.0,26609.0,25214.0,24724.0,24036.0,23210.0,22592.0,21826.0,20963.0
3036,240453,University of Wisconsin-Milwaukee,On-campus in-state(total),24514.0,24486.0,24231.0,23629.0,23565.0,22291.0,22142.0,22703.0,21785.0,20097.0,20610.0,17633.0,16950.0,16012.0,14926.0,14021.0,13470.0,12453.0
3037,240453,University of Wisconsin-Milwaukee,Off-campus with family in-district(total),13722.0,13758.0,13671.0,13599.0,13535.0,13397.0,13306.0,14109.0,13603.0,13079.0,12630.0,11895.0,11544.0,11024.0,10330.0,9791.0,8398.0,7499.0
3038,240453,University of Wisconsin-Milwaukee,Off-campus with family in-state(total),13722.0,13758.0,13671.0,13599.0,13535.0,13397.0,13306.0,14109.0,13603.0,13079.0,12630.0,11895.0,11544.0,11024.0,10330.0,9791.0,8398.0,7499.0
3039,240453,University of Wisconsin-Milwaukee,Off-campus with family out-of-state(total),25364.0,25037.0,24950.0,23957.0,23709.0,23126.0,23035.0,23838.0,23332.0,22808.0,22359.0,21624.0,21272.0,20626.0,10330.0,22543.0,21150.0,20251.0
3052,240727,University of Wyoming,On-campus in-state(total),20258.0,19960.0,19777.0,19615.0,19169.0,18691.0,18145.0,17652.0,17174.0,16576.0,16020.0,15620.0,15118.0,14665.0,13350.0,12353.0,11811.0,11420.0
3053,240727,University of Wyoming,Off-campus with family in-district(total),8301.0,8120.0,7937.0,7775.0,7612.0,7391.0,7149.0,7023.0,6870.0,5127.0,4926.0,4821.0,4754.0,4715.0,4426.0,3721.0,3586.0,5070.0
3054,240727,University of Wyoming,Off-campus with family in-state(total),8301.0,8120.0,7937.0,7775.0,7612.0,7391.0,7149.0,7023.0,6870.0,5127.0,4926.0,4821.0,4754.0,4715.0,4426.0,3721.0,3586.0,5070.0
3055,240727,University of Wyoming,Off-campus with family out-of-state(total),20871.0,20210.0,19547.0,18935.0,18352.0,17621.0,16869.0,16173.0,15600.0,13437.0,12846.0,12231.0,11594.0,11255.0,10816.0,8545.0,8266.0,10734.0
3268,433660,Florida Gulf Coast University,On-campus in-state(total),20390.0,20390.0,20390.0,20390.0,20142.0,20142.0,19102.0,19010.0,18382.0,17741.0,16679.0,17238.0,15598.0,15095.0,14373.0,11166.0,11937.0,11728.0
3269,433660,Florida Gulf Coast University,Off-campus with family in-district(total),10718.0,10718.0,10718.0,10718.0,10718.0,10718.0,10718.0,10668.0,10132.0,9591.0,9037.0,8579.0,7447.0,7355.0,5473.0,5156.0,4937.0,4728.0
3270,433660,Florida Gulf Coast University,Off-campus with family in-state(total),10718.0,10718.0,10718.0,10718.0,10718.0,10718.0,10718.0,10668.0,10132.0,9591.0,9037.0,8579.0,7447.0,7355.0,5473.0,5156.0,4937.0,4728.0
3271,433660,Florida Gulf Coast University,Off-campus with family out-of-state(total),29762.0,29762.0,29762.0,29762.0,29762.0,29762.0,29762.0,29712.0,27766.0,25918.0,24296.0,22658.0,19965.0,19276.0,17514.0,17252.0,15292.0,14272.0
3912,486840,Kennesaw State University,On-campus in-state(total),27253.0,25773.0,25773.0,25773.0,25773.0,25648.0,24659.0,,,,,,,,,,,
3913,486840,Kennesaw State University,Off-campus with family in-district(total),14306.0,14306.0,14306.0,14306.0,14306.0,14181.0,13192.0,,,,,,,,,,,
3914,486840,Kennesaw State University,Off-campus with family in-state(total),14306.0,14306.0,14306.0,14306.0,14306.0,14181.0,13192.0,,,,,,,,,,,
3915,486840,Kennesaw State University,Off-campus with family out-of-state(total),25560.0,25288.0,25288.0,24882.0,24882.0,24947.0,23272.0,,,,,,,,,,,
