Total Expenses,Other Expenses,Medical,Competition Guarantees,Recruiting,Game Expenses and Travel,Facilities and Equipment,Coaches Compensation,Support and Admin Compensation w/Severance,Athletic Student Aid,Total Revenues,Other Revenue,"Corporate Sponsorship, Advertising, Licensing",Donor Contributions,"NCAA/Conference Distributions, Media Rights, and Post-Season Football",Ticket Sales,Total Academic Spending (University-Wide),Total Football Spending,Total Football Coaching Salaries,Athletics Related Debt,"Annual Debt Service, Leases and Rental Fees on Athletic Facilities"
11975415.0,918782.0,315911.0,137187.0,237871.0,1371489.0,1441651.0,2255111.0,1296182.0,4113343.0,11986711.0,191627.0,814314.0,1778785.0,962813.0,1111231.0,57623816.0,3113387.0,783398.0,4135111.0,432112.0
21155568.0,3261691.0,118674.0,114211.0,683149.0,2161721.0,1739432.0,3313128.0,2925219.0,5858446.0,21558288.0,1937612.0,729381.0,773321.0,1227328.0,882338.0,268193193.0,4545311.0,931885.0,32188633.0,1.0
21213766.0,3781595.0,193331.0,54612.0,679443.0,1913752.0,1763741.0,3516312.0,3136321.0,6285671.0,21891454.0,2114173.0,718566.0,739623.0,1192746.0,941871.0,296953848.0,4225144.0,946517.0,31979485.0,2417196.0
23354626.0,4291477.0,112322.0,149111.0,663121.0,2138961.0,1837846.0,3888592.0,3155795.0,7127512.0,23162244.0,2122511.0,862615.0,1184636.0,1131815.0,984247.0,319111226.0,4828486.0,1111633.0,29849465.0,2412619.0
23321946.0,3279967.0,166431.0,347154.0,569979.0,2441144.0,1166144.0,4274913.0,3572413.0,7514112.0,23317295.0,2155192.0,494232.0,966318.0,983157.0,1114957.0,319718468.0,5321463.0,1123315.0,28679166.0,2417621.0
24818228.0,3167111.0,191454.0,335717.0,639965.0,2359879.0,1172752.0,4937457.0,3998528.0,8115376.0,24314451.0,2261681.0,421684.0,1141962.0,914543.0,1178171.0,341883685.0,5363713.0,1369714.0,27479465.0,2394711.0
25614474.0,3142674.0,217591.0,678224.0,568171.0,2883361.0,1126716.0,5117161.0,3925315.0,8145273.0,25996118.0,2186937.0,388188.0,1764111.0,999697.0,2899468.0,332111789.0,6913977.0,1559913.0,26244437.0,2411729.0
26975567.0,3432196.0,199194.0,85242.0,611321.0,2924636.0,1233718.0,5361478.0,4229693.0,8911311.0,26745727.0,2229299.0,434511.0,2177726.0,1515631.0,1179283.0,331472357.0,6959184.0,1697263.0,24965174.0,2411215.0
27832911.0,3116328.0,277216.0,216511.0,586971.0,3142849.0,1329465.0,5591976.0,4181373.0,9411244.0,28121483.0,2141917.0,589349.0,1543758.0,1499464.0,1331855.0,345714942.0,6388432.0,1735112.0,23625414.0,2393983.0
28926951.0,3329717.0,136343.0,365441.0,553179.0,3144775.0,1112696.0,5668716.0,4781141.0,9935155.0,28715691.0,2112627.0,638156.0,1913293.0,1944463.0,1183368.0,339427151.0,6922138.0,1577963.0,22234998.0,2393115.0
28712466.0,3218297.0,383194.0,72259.0,414169.0,2891516.0,1439741.0,5792955.0,5165916.0,9434519.0,29393128.0,1761759.0,618431.0,1615928.0,1291661.0,1211725.0,349149171.0,7248181.0,1857351.0,21773968.0,2385447.0
32756388.0,3475756.0,398412.0,786664.0,366147.0,3716715.0,3988418.0,6153842.0,4541913.0,9438541.0,33119461.0,2173851.0,691833.0,1659949.0,2238177.0,1234227.0,366317127.0,8119181.0,1897913.0,18481335.0,2647296.0
33285723.0,3445351.0,532129.0,667178.0,431156.0,4114815.0,3531391.0,6178822.0,4965758.0,9519225.0,33661856.0,2294161.0,866827.0,1711631.0,2381559.0,1271618.0,386131468.0,7613127.0,1949815.0,17597437.0,2137316.0
36197843.0,3823275.0,558769.0,819113.0,596144.0,3559494.0,3689321.0,6542331.0,5219943.0,11299454.0,37766348.0,2311344.0,1118218.0,2594411.0,4856134.0,1143399.0,424647164.0,9348845.0,2183413.0,15797126.0,2135752.0
37127174.0,3717882.0,589495.0,352611.0,831375.0,3211662.0,3833496.0,7319989.0,5182152.0,12111512.0,36772588.0,1951978.0,1131219.0,2557491.0,2864614.0,1251483.0,418511661.0,8842467.0,2261191.0,13958428.0,2134695.0
58341854.0,8185474.0,813144.0,4463868.0,955461.0,6421647.0,11819787.0,9664188.0,8513269.0,7615217.0,62171147.0,7144257.0,3527166.0,13271677.0,12397492.0,18531242.0,1124215783.0,13733699.0,2915321.0,79978211.0,2879314.0
71218412.0,8961185.0,727296.0,5146425.0,1156213.0,6134816.0,14118628.0,17122612.0,9221811.0,7941547.0,68397132.0,8115195.0,3538225.0,17975933.0,12111187.0,19444148.0,1181742515.0,15911445.0,3839222.0,94811111.0,6511111.0
73696382.0,8972446.0,713593.0,5913675.0,1198811.0,6782151.0,15351943.0,12811319.0,13739122.0,8315542.0,76953718.0,7989897.0,3373166.0,21418128.0,15341158.0,22242662.0,1258316253.0,22496411.0,5625193.0,91124976.0,6559774.0
81414459.0,11217862.0,893879.0,1998363.0,911139.0,8835937.0,24143155.0,13981331.0,11211941.0,9241953.0,79344333.0,6349476.0,4111393.0,19377785.0,22554953.0,21713295.0,1419226561.0,21261261.0,3766453.0,92539257.0,7189397.0
78162447.0,9691633.0,998761.0,3316316.0,955576.0,8196563.0,21352788.0,13776323.0,11297173.0,9688324.0,83545892.0,7251321.0,4492399.0,21292589.0,23238184.0,23513885.0,1457762842.0,21319519.0,4246141.0,87614636.0,9341779.0
84114229.0,11364161.0,873192.0,2165796.0,941157.0,8461147.0,21762118.0,15823382.0,12466721.0,11146765.0,84511199.0,7214952.0,5882386.0,18125593.0,26418498.0,22737191.0,1511486856.0,19134418.0,4552117.0,121511111.0,9792425.0
88111432.0,13289534.0,1317635.0,2643131.0,1118826.0,11321111.0,21519372.0,15433868.0,12451274.0,11116782.0,93946717.0,8121176.0,6218828.0,22297821.0,28789278.0,23988215.0,1557742669.0,21469348.0,4858915.0,116131974.0,7664382.0
93743529.0,13395418.0,1495993.0,3651864.0,1351444.0,9629758.0,22261934.0,16243487.0,13714414.0,12111227.0,97942726.0,8148196.0,7177149.0,24113611.0,29782934.0,26536714.0,1638466715.0,22778431.0,5235839.0,82211111.0,7766847.0
117422832.0,15211929.0,1431583.0,3166131.0,1443789.0,11718714.0,26367213.0,21884258.0,14822577.0,12477749.0,114677456.0,8961893.0,7498379.0,29724939.0,32486242.0,24176781.0,1678517612.0,34514188.0,9637526.0,85611111.0,6111111.0
118283151.0,11312616.0,1372745.0,3881191.0,1528532.0,11551181.0,31199683.0,21212116.0,15693436.0,12632862.0,118687274.0,9255357.0,11274337.0,26391941.0,34881951.0,25294321.0,1761182417.0,33713851.0,8584412.0,89554111.0,11187111.0
121892394.0,15138561.0,1217657.0,3494916.0,1394414.0,16898985.0,31294142.0,21163291.0,16727889.0,14672651.0,123134495.0,9941681.0,14325787.0,31441924.0,41791534.0,24684212.0,1688617269.0,36896168.0,8989683.0,91742111.0,12112111.0
117516272.0,12479181.0,1219973.0,3568966.0,1732418.0,12549159.0,31971789.0,21931151.0,17974387.0,15191351.0,126121377.0,11142114.0,15853798.0,32363526.0,39118981.0,26812465.0,1821943113.0,29911359.0,8368311.0,91735854.0,14915111.0
137416156.0,12989983.0,1622542.0,3145311.0,1689263.0,15372528.0,45394544.0,22898835.0,18514447.0,15888613.0,145641289.0,11311275.0,16282811.0,23334616.0,57585762.0,36512162.0,2593643141.0,38155535.0,9816443.0,89726393.0,18448111.0
15376862.0,1724115.0,388893.0,264111.0,262194.0,1844196.0,2111182.0,2411211.0,2139238.0,4242853.0,15376862.0,262135.0,745559.0,412346.0,835223.0,854122.0,221555134.0,4163829.0,997171.0,21511111.0,1411111.0
17473479.0,2516657.0,422317.0,318511.0,272391.0,1631858.0,2437817.0,2543874.0,2445525.0,4895551.0,17473479.0,264157.0,853599.0,365831.0,1153648.0,929736.0,226162951.0,4933311.0,1115813.0,21111111.0,1455111.0
19621497.0,2358361.0,455113.0,534511.0,355424.0,2467862.0,2677679.0,2839871.0,2732345.0,5211354.0,19621497.0,378424.0,812561.0,674126.0,1319113.0,1128354.0,255442391.0,6153785.0,1139391.0,33315175.0,1482141.0
19441195.0,1677514.0,393451.0,371511.0,341342.0,2292949.0,3153146.0,2791999.0,2746466.0,5673738.0,19441195.0,282814.0,724121.0,95921.0,982163.0,1433154.0,275117941.0,5866451.0,1132489.0,29446189.0,1461181.0
21811117.0,2169854.0,413169.0,619511.0,343555.0,2596975.0,2357371.0,3133418.0,2787991.0,6588195.0,21811117.0,259777.0,917135.0,186771.0,1465217.0,1467858.0,288347415.0,6915655.0,1296443.0,27593157.0,1729745.0
24328234.0,2462338.0,418319.0,518111.0,374968.0,2418783.0,4331761.0,3636546.0,2946118.0,7232421.0,27125185.0,323755.0,991183.0,3943434.0,1518939.0,1273144.0,298111689.0,8147745.0,1567978.0,25615124.0,1731522.0
26451723.0,2751833.0,391959.0,568211.0,461962.0,2569345.0,5116567.0,4121851.0,3318612.0,7252384.0,26555473.0,328235.0,1166788.0,1612122.0,1142716.0,1313648.0,321948935.0,8538347.0,1651337.0,23884513.0,1732921.0
28716516.0,4541841.0,352643.0,594111.0,491426.0,2639947.0,4674531.0,4466197.0,3517765.0,7439166.0,27667552.0,314256.0,1297255.0,2121733.0,1472838.0,1144319.0,313444213.0,8889716.0,1851437.0,22151581.0,1636834.0
29136661.0,2655766.0,322129.0,583728.0,454817.0,3734347.0,4734884.0,5144279.0,3612749.0,7814171.0,31411531.0,778126.0,1456847.0,2671172.0,3414119.0,1384428.0,331389175.0,11193618.0,2318339.0,21665225.0,1467714.0
31671166.0,4352777.0,383153.0,621431.0,489915.0,3543924.0,4671596.0,5328811.0,3716995.0,8573566.0,31671166.0,251583.0,1593362.0,4433174.0,3384322.0,1481486.0,316435371.0,9387831.0,2312281.0,14655717.0,1118894.0
32412731.0,3245227.0,445337.0,526265.0,531346.0,4315679.0,4346521.0,5796893.0,4129929.0,9185534.0,32412731.0,168719.0,1561244.0,2513785.0,4558878.0,1621498.0,316461541.0,11495327.0,2485221.0,13917891.0,1588181.0
34141334.0,3721131.0,451117.0,244411.0,525423.0,4932978.0,5229373.0,5844226.0,4171671.0,8921117.0,34141334.0,431135.0,1948575.0,2183814.0,4413116.0,1434196.0,329771835.0,11923171.0,2316251.0,12718267.0,998594.0
35353956.0,4797366.0,482713.0,299334.0,519279.0,3824581.0,5212266.0,6368197.0,4462593.0,9397637.0,35353956.0,1119217.0,1857694.0,2143996.0,3498956.0,1689824.0,342156572.0,11532121.0,2437251.0,11916522.0,1128537.0
25273465.0,2881898.0,544291.0,1585624.0,517219.0,2113847.0,3796468.0,5443212.0,4316595.0,4194322.0,25512594.0,492824.0,425574.0,6917713.0,7117845.0,6416135.0,411372117.0,7197439.0,2231135.0,21111111.0,2111111.0
25796264.0,3133241.0,616879.0,913522.0,551843.0,2333689.0,3914453.0,5696436.0,4332978.0,4414223.0,25838681.0,2411291.0,417978.0,2119765.0,9681561.0,6674951.0,418193275.0,7185169.0,2472357.0,26664145.0,2187323.0
27542758.0,3146731.0,495946.0,1117186.0,587924.0,2612229.0,4418153.0,5851171.0,4619771.0,4913949.0,27549532.0,2485627.0,315111.0,3124181.0,11363799.0,6881413.0,462596318.0,7239781.0,2493819.0,25567347.0,2791282.0
31432972.0,3521761.0,523149.0,957554.0,614177.0,2912331.0,4518724.0,7131813.0,4811526.0,5553147.0,31441191.0,2979148.0,311915.0,1931125.0,11155952.0,8751189.0,491862311.0,9613113.0,3575394.0,24174521.0,2791285.0
36713582.0,4281729.0,491771.0,972526.0,662642.0,2765285.0,4117513.0,8438788.0,8913899.0,6179441.0,36772199.0,4651519.0,312655.0,6383579.0,12641456.0,7611163.0,498149189.0,12858662.0,3886431.0,27995111.0,2521375.0
36265186.0,5293953.0,834251.0,1199114.0,624798.0,3231521.0,4361214.0,8647434.0,6134813.0,5941118.0,38127591.0,3875528.0,67123.0,1.0,18234538.0,11776417.0,527945318.0,9951197.0,3627184.0,27168761.0,2267373.0
51588743.0,5996898.0,732531.0,1226283.0,723219.0,3966882.0,16312143.0,11112271.0,6352822.0,6175694.0,58981769.0,2118111.0,689722.0,16332138.0,24371244.0,11358813.0,516186769.0,11766124.0,5131866.0,24821118.0,2347712.0
67926161.0,6426527.0,692632.0,2222761.0,1145643.0,5768533.0,24757711.0,11681641.0,9861878.0,6469834.0,69828881.0,4219535.0,337896.0,24131641.0,25437666.0,11331142.0,527494955.0,13594454.0,4876925.0,31713318.0,2518331.0
57362224.0,9631288.0,1145297.0,2279949.0,1198984.0,6517529.0,11241142.0,11996665.0,8151518.0,6511862.0,62764125.0,5393728.0,841852.0,16868135.0,24975463.0,11442447.0,515383111.0,15279171.0,5424324.0,21728735.0,2535117.0
54388812.0,5631923.0,885414.0,2219852.0,1142841.0,7139336.0,11232594.0,11825452.0,8313382.0,7218118.0,62275111.0,4967878.0,997186.0,13942877.0,25711139.0,12461331.0,528637554.0,15318111.0,5658491.0,81773541.0,2515338.0
69493395.0,8352157.0,917512.0,1943198.0,1139415.0,7665359.0,17252547.0,14579392.0,9954896.0,7698919.0,75411417.0,3453379.0,6716193.0,16725344.0,31946696.0,14646395.0,557124295.0,17213522.0,7882183.0,88985979.0,7123185.0
87641937.0,8116441.0,1112597.0,2248871.0,1269731.0,9684921.0,24546283.0,18117162.0,11921833.0,8924354.0,94913415.0,3772559.0,6591453.0,23136962.0,45181958.0,16124676.0,593129172.0,22311861.0,9912546.0,87127473.0,7117119.0
88138943.0,8959982.0,968329.0,1277419.0,1327821.0,11575431.0,23731429.0,16974117.0,11814294.0,9722731.0,111162237.0,4239189.0,6782116.0,25135952.0,47581366.0,15782114.0,621919961.0,23169815.0,8621818.0,114316972.0,7143238.0
93573141.0,9565836.0,899811.0,1941898.0,1353555.0,12638192.0,23598444.0,17824878.0,12216218.0,9766661.0,113858865.0,4923947.0,7479951.0,23888969.0,51572336.0,16841841.0,618673184.0,23226169.0,8476715.0,111941594.0,6864895.0
2478986.0,175812.0,9914.0,1.0,29759.0,461142.0,141179.0,468311.0,325336.0,868753.0,2742923.0,41868.0,1.0,21514.0,225162.0,146511.0,47193831.0,761299.0,262524.0,1.0,1.0
3664811.0,167338.0,1133.0,17211.0,61234.0,914527.0,183186.0,981421.0,411875.0,938887.0,3664811.0,173222.0,1.0,329879.0,185356.0,235841.0,49183511.0,915298.0,319588.0,1.0,1.0
3684316.0,169163.0,5141.0,9111.0,73164.0,722185.0,155288.0,915865.0,438335.0,1196366.0,3684316.0,144537.0,1.0,316251.0,217323.0,131289.0,53351646.0,812621.0,294999.0,1.0,1.0
4315171.0,133916.0,5347.0,29691.0,49113.0,855581.0,212267.0,911412.0,428111.0,1691844.0,4315171.0,16118.0,1.0,157611.0,284759.0,131511.0,56321288.0,1141496.0,274291.0,1.0,1.0
4182131.0,98452.0,49821.0,6511.0,61811.0,942918.0,243524.0,942377.0,392912.0,1444825.0,4182131.0,17444.0,1.0,126237.0,451975.0,51386.0,52316886.0,1115581.0,311138.0,1.0,1.0
4643265.0,251814.0,11153.0,9511.0,55778.0,928945.0,255173.0,976318.0,416714.0,1749111.0,4643265.0,81536.0,1.0,143747.0,413373.0,178175.0,46919417.0,1188197.0,317471.0,1.0,1.0
4368954.0,198489.0,11876.0,18111.0,36392.0,746213.0,296491.0,941624.0,482197.0,1639783.0,4368954.0,213236.0,1.0,127312.0,418276.0,96242.0,43859337.0,1198231.0,321792.0,1.0,1.0
3952319.0,145665.0,6696.0,4511.0,26992.0,717146.0,291291.0,1114143.0,475731.0,1191355.0,3952319.0,181447.0,1.0,211261.0,267211.0,181383.0,43931699.0,1156192.0,426863.0,1.0,1.0
4175217.0,315211.0,17959.0,15891.0,11721.0,624716.0,214674.0,1141286.0,425841.0,1317931.0,4132312.0,49463.0,1.0,386381.0,129147.0,146921.0,41937681.0,1327758.0,566573.0,1.0,1.0
4288571.0,168635.0,76411.0,8351.0,21116.0,717489.0,531881.0,1163413.0,421232.0,1182176.0,4288571.0,319457.0,1.0,155431.0,169117.0,112749.0,42461544.0,1528116.0,514569.0,1.0,1.0
4335851.0,381487.0,77651.0,5411.0,14323.0,837312.0,242632.0,1144186.0,417149.0,1226822.0,4332784.0,241245.0,37217.0,83423.0,112184.0,141189.0,45642311.0,1471651.0,491178.0,1.0,1.0
4175281.0,197636.0,112971.0,31511.0,22648.0,761591.0,219184.0,1185111.0,488411.0,1277331.0,4175281.0,225175.0,16111.0,62326.0,315745.0,118951.0,41115715.0,1216177.0,419932.0,1.0,1.0
13142418.0,2314391.0,256121.0,233111.0,355153.0,1243226.0,551328.0,2691374.0,2154298.0,3344627.0,13142418.0,1549514.0,529811.0,2135493.0,1141297.0,2143581.0,177561136.0,2279971.0,631447.0,65683385.0,2129183.0
13889382.0,2292419.0,287872.0,268111.0,378761.0,1445916.0,563369.0,2799261.0,2191244.0,3663549.0,13889382.0,2155122.0,545372.0,2211124.0,1341115.0,1987939.0,192869265.0,2411873.0,647348.0,63761775.0,2195157.0
14317814.0,1891711.0,394673.0,225511.0,277671.0,1584954.0,378861.0,3151311.0,2458841.0,4156314.0,14317814.0,3575795.0,539882.0,1313267.0,1324694.0,1651667.0,225822227.0,2454465.0,673926.0,59611475.0,2191961.0
13829559.0,1593654.0,326767.0,75511.0,349511.0,1484646.0,463125.0,3159454.0,2431642.0,3945271.0,13829559.0,2718132.0,366547.0,1914237.0,1545117.0,1614687.0,214357411.0,2458889.0,664153.0,57666794.0,2181199.0
13761264.0,1238546.0,316315.0,219912.0,359329.0,1921159.0,562139.0,3215127.0,2448972.0,3511775.0,13761264.0,3328311.0,122131.0,1435366.0,1317271.0,1577657.0,218847761.0,2555357.0,653657.0,55486695.0,2226752.0
15495162.0,1666697.0,334515.0,197156.0,414926.0,2182447.0,661543.0,3771914.0,2685341.0,3691633.0,15495162.0,1547145.0,518891.0,1322552.0,1322611.0,1312173.0,218119276.0,2728224.0,898646.0,53259943.0,4697189.0
15115167.0,1328195.0,336357.0,286141.0,398121.0,2314187.0,467123.0,3581459.0,2614871.0,3778915.0,15115167.0,1459193.0,161473.0,1818141.0,856848.0,1252144.0,227924351.0,2679871.0,773147.0,74995113.0,6181612.0
25181896.0,1591416.0,262584.0,213532.0,411376.0,2141243.0,9126619.0,4144761.0,2819121.0,4611355.0,25181896.0,1461851.0,193416.0,4537775.0,1167215.0,1333411.0,233189111.0,3631361.0,1158279.0,73849313.0,6185346.0
26218346.0,1783433.0,433212.0,199136.0,515695.0,2217154.0,8966376.0,4353627.0,2831896.0,4917917.0,26218346.0,1349189.0,491544.0,4651964.0,1278693.0,1191643.0,251548536.0,3669831.0,1169868.0,71241819.0,5971758.0
26374654.0,1598368.0,487713.0,346442.0,483933.0,2341544.0,8788728.0,4415815.0,2825821.0,5187311.0,26374654.0,1671754.0,532174.0,4582616.0,1493794.0,1136175.0,255728931.0,3858335.0,1141317.0,66678549.0,5967497.0
27352181.0,1835827.0,511246.0,172185.0,458565.0,2328157.0,9134271.0,4561681.0,3336431.0,5115119.0,27352181.0,2371161.0,991931.0,4739112.0,1618161.0,988794.0,262371721.0,4112829.0,1154361.0,62574856.0,5931111.0
11261543.0,1182915.0,168971.0,158573.0,272127.0,957937.0,1359462.0,1792759.0,1394814.0,2972996.0,11533864.0,592761.0,988111.0,898817.0,461131.0,1249578.0,241797572.0,3287646.0,655851.0,18288187.0,1285137.0
11499794.0,1826915.0,144498.0,211166.0,312711.0,1123889.0,1312984.0,2152673.0,1497289.0,3138679.0,11818918.0,791371.0,1168326.0,1213642.0,544754.0,1444742.0,257352819.0,3518674.0,753432.0,16153515.0,1111953.0
13118559.0,2174413.0,219111.0,119343.0,359887.0,1475837.0,1411891.0,2151556.0,1853341.0,3464211.0,12843511.0,785385.0,948224.0,1442182.0,689112.0,1397691.0,266992836.0,3911946.0,732611.0,17759767.0,1137123.0
13435981.0,1852568.0,237393.0,196936.0,428836.0,1552217.0,1429911.0,2167732.0,1993675.0,3576722.0,13444142.0,768314.0,917247.0,1535161.0,615562.0,1613954.0,282922817.0,3911815.0,756628.0,17291398.0,1252324.0
16151427.0,1547782.0,245874.0,279147.0,418166.0,1716197.0,3933777.0,2461587.0,1775111.0,3793987.0,16163116.0,791781.0,888124.0,2142656.0,661314.0,1561551.0,313149547.0,5219196.0,892476.0,16853129.0,1219283.0
15127681.0,1491889.0,241435.0,168662.0,411665.0,1516176.0,3158317.0,2412199.0,1719245.0,3941212.0,15189417.0,758192.0,768856.0,1195719.0,679841.0,1632988.0,315591827.0,4443334.0,862219.0,16372682.0,1231518.0
21723291.0,1618111.0,339347.0,224169.0,392288.0,1754681.0,8118188.0,2584143.0,1685198.0,4117377.0,21678615.0,759612.0,748381.0,1488177.0,778365.0,1737698.0,319868143.0,9465198.0,967277.0,18152232.0,1229831.0
22583125.0,1951364.0,443188.0,217883.0,381671.0,1864674.0,8884664.0,2666535.0,1792451.0,4391596.0,22572311.0,751444.0,812456.0,5854686.0,946569.0,2444245.0,336112313.0,9719824.0,991151.0,19132115.0,1391414.0
17963217.0,1584674.0,493582.0,147517.0,341317.0,2151913.0,4148596.0,2697838.0,1881268.0,4718512.0,17945638.0,1111118.0,971418.0,1911975.0,872812.0,2452883.0,339551594.0,5144934.0,846225.0,19287958.0,1218145.0
18611685.0,1881951.0,459736.0,388269.0,413943.0,2159181.0,3732183.0,2817141.0,2178163.0,4691319.0,18787426.0,892922.0,991547.0,2132297.0,893616.0,2867699.0,348598246.0,5667533.0,1111399.0,18528362.0,1111679.0
18815514.0,2137318.0,455951.0,225311.0,396343.0,2334872.0,2965723.0,3454937.0,2135285.0,4819786.0,19317119.0,863216.0,91117.0,2913338.0,1935116.0,2657843.0,349471963.0,6181458.0,1273813.0,17353417.0,916328.0
19189777.0,2411437.0,545563.0,393411.0,393259.0,2161651.0,2125211.0,3549862.0,2384775.0,5135621.0,18892111.0,887461.0,92812.0,3218871.0,1991673.0,2932357.0,362755952.0,6674214.0,1516385.0,16344319.0,971915.0
21768973.0,2866622.0,583638.0,481228.0,383112.0,2186793.0,3126971.0,3611687.0,2493413.0,5236631.0,21927521.0,1143191.0,81243.0,4219222.0,3146668.0,2829864.0,393434819.0,6442936.0,1375731.0,15778833.0,1122512.0
21883815.0,2675118.0,517148.0,348928.0,428881.0,2473134.0,3741513.0,3631556.0,2731937.0,5336691.0,22286147.0,772542.0,94655.0,4224117.0,2187712.0,3111143.0,412618361.0,7444961.0,1272737.0,13112419.0,3158411.0
4391856.0,41441.0,81697.0,18295.0,73138.0,441185.0,268255.0,1112414.0,1112321.0,1445121.0,4391856.0,86945.0,54187.0,214771.0,238226.0,85453.0,98629121.0,589661.0,294186.0,1.0,1.0
6291257.0,211649.0,78328.0,17539.0,93872.0,665126.0,1151778.0,1273346.0,885819.0,2113811.0,6291257.0,138617.0,31711.0,261768.0,324856.0,92881.0,112857611.0,1127671.0,386854.0,1.0,1.0
6681112.0,213115.0,79931.0,19672.0,141718.0,667374.0,1417794.0,1476892.0,936345.0,1738281.0,6681112.0,33181.0,44918.0,361131.0,271139.0,97513.0,113182649.0,814728.0,399944.0,1.0,1.0
7885882.0,387237.0,76726.0,42944.0,173991.0,723588.0,1588422.0,1743213.0,1164111.0,2185661.0,7885882.0,19821.0,61117.0,257368.0,361871.0,97936.0,113431198.0,1291295.0,435919.0,1.0,1.0
8613511.0,468738.0,76751.0,48129.0,159972.0,816777.0,1724596.0,1962246.0,1178657.0,2287745.0,8613511.0,219418.0,61211.0,343335.0,316853.0,176126.0,126891321.0,938111.0,472987.0,1.0,1.0
9318314.0,724165.0,83667.0,24257.0,191159.0,977167.0,1616583.0,2164348.0,1118811.0,2529348.0,9318314.0,94531.0,52514.0,161945.0,594137.0,184864.0,132759179.0,1193358.0,499814.0,1.0,1.0
11376374.0,424811.0,112121.0,39456.0,182158.0,1111161.0,2297671.0,2133364.0,1236461.0,2859276.0,11376374.0,147211.0,63113.0,253953.0,514616.0,148141.0,131732174.0,1148181.0,518758.0,1.0,1.0
11192319.0,451251.0,111118.0,41454.0,211471.0,1123761.0,1863188.0,2129834.0,1221916.0,3152438.0,11192319.0,141184.0,93464.0,165651.0,721961.0,143275.0,128991254.0,1274917.0,581811.0,1.0,1.0
11833587.0,465411.0,126131.0,21627.0,213855.0,1191144.0,2128928.0,2134432.0,1331315.0,3321955.0,11833587.0,99639.0,73688.0,127678.0,687848.0,134958.0,136211967.0,1216615.0,519915.0,1.0,1.0
11685666.0,558321.0,154149.0,31165.0,235211.0,1375958.0,2345959.0,2213678.0,1363361.0,3417965.0,11685666.0,96124.0,65135.0,456615.0,621433.0,126533.0,139655531.0,1258384.0,512261.0,1.0,1.0
13112657.0,558525.0,173466.0,31668.0,188446.0,1385426.0,3258626.0,2261954.0,1411269.0,3734277.0,12971155.0,111639.0,69977.0,221254.0,518789.0,153339.0,141652362.0,1498471.0,517459.0,1.0,1.0
12147957.0,671558.0,187161.0,55149.0,225911.0,1276797.0,3392231.0,2332398.0,1374972.0,2632781.0,12147957.0,161261.0,163177.0,341211.0,535565.0,114825.0,146751811.0,1514757.0,525471.0,1.0,1.0
